collection_id	collection_name	abundance_rank	genome_id	genome_name	relative_abundance
6	Soil Virome - Agricultural	33	GCF_001470095.1	Acinetobacter phage vB_AbaP_PD-6A3, complete genome	0.0002778137122868421
6	Soil Virome - Agricultural	171	GCF_001470635.1	Acinetobacter phage vB_AbaP_PD-AB9, complete genome	0.017109231374109468
6	Soil Virome - Agricultural	123	GCF_001470735.1	Yersinia phage vB_YenP_AP10, complete genome	0.0007658160364453133
6	Soil Virome - Agricultural	39	GCF_001500515.1	Klebsiella phage KLPN1, complete genome	0.002286215300098856
6	Soil Virome - Agricultural	198	GCF_001500715.1	Escherichia phage 186, complete genome	0.0006682622927189271
6	Soil Virome - Agricultural	224	GCF_001500875.1	Ralstonia phage RSF1 DNA, complete genome	0.02642772428981784
6	Soil Virome - Agricultural	232	GCF_001501155.1	Escherichia phage pro147, complete genome	0.00011579087433761673
6	Soil Virome - Agricultural	285	GCF_001502175.1	Tupaia hepatovirus A isolate TN1, complete genome	0.05515875904889288
6	Soil Virome - Agricultural	139	GCF_001502555.2	Salmonella phage SEN1, complete genome	0.0010831428379022455
6	Soil Virome - Agricultural	50	GCF_001503875.1	Ralstonia phage RSJ5 DNA, complete genome	0.0007299944597195246
6	Soil Virome - Agricultural	242	GCF_001504835.1	Bacteriophage phiK complete genome	0.0002141208355870365
6	Soil Virome - Agricultural	84	GCF_001517035.1	Salmonella phage 37, complete genome	0.008215688798719704
6	Soil Virome - Agricultural	11	GCF_001550825.1	Klebsiella phage KP36, complete genome	0.002071280419644526
6	Soil Virome - Agricultural	63	GCF_001551465.1	Pseudomonas phage VCM genome assembly VCM, chromosome : 1	0.0020007179820461887
6	Soil Virome - Agricultural	231	GCF_001745655.1	Bacillus phage Stitch, complete genome	0.0001493070325183715
6	Soil Virome - Agricultural	49	GCF_001882155.1	Synechococcus phage S-CAM3 isolate 1010CC42, complete genome	0.0007361862014119625
6	Soil Virome - Agricultural	68	GCF_001884575.1	Salmonella phage 100268_sal2, complete genome	3.3307897931539708e-06
6	Soil Virome - Agricultural	276	GCF_001926815.1	Bastrovirus/VietNam/Rat/16715_10 non-structural polyprotein and structural polyprotein genes, complete cds	0.0001374592892940033
6	Soil Virome - Agricultural	86	GCF_002037815.1	Delftia phage RG-2014, complete genome	0.0019605214862371775
6	Soil Virome - Agricultural	114	GCF_002149245.1	Enterobacteria phage RB27, complete genome	2.6065531738505107e-05
6	Soil Virome - Agricultural	230	GCF_002211055.1	Achromobacter phage phiAxp-3, complete genome	0.0012689412055479938
6	Soil Virome - Agricultural	146	GCF_002599365.1	Salmonella phage 35, complete genome	0.00010189555754907257
6	Soil Virome - Agricultural	129	GCF_002604165.1	Phage Sano, complete genome	1.0940539421076038e-05
6	Soil Virome - Agricultural	25	GCF_002604305.1	Bacillus phage Bp8p-T, complete genome	0.013601699619010714
6	Soil Virome - Agricultural	289	GCF_002605525.1	Pseudomonas phage ZC08, complete genome	0.0014956211623135286
6	Soil Virome - Agricultural	273	GCF_002609565.1	Bacteriophage VSKK, complete genome	0.0019921092052366156
6	Soil Virome - Agricultural	275	GCF_002613105.1	Streptomyces phage Rima, complete genome	0.0001129235201965737
6	Soil Virome - Agricultural	241	GCF_002614425.1	Coliphage ID52, complete genome	0.00019339902763375284
6	Soil Virome - Agricultural	21	GCF_002615585.1	Pseudomonas phage Zigelbrucke, complete genome	0.0008369959501356411
6	Soil Virome - Agricultural	102	GCF_002615865.1	Acinetobacter phage SH-Ab 15519, complete genome	0.016399620263431912
6	Soil Virome - Agricultural	59	GCF_002617385.1	Enterococcus phage EFP01, complete genome	0.000133868400289795
6	Soil Virome - Agricultural	238	GCF_002617965.1	Acinetobacter phage vB_AbaP_AS12, complete genome	4.981294216905652e-05
6	Soil Virome - Agricultural	105	GCF_002618085.1	Yersinia phage fHe-Yen3-01, complete genome	0.0014766200069696
6	Soil Virome - Agricultural	245	GCF_002618845.1	Coliphage WA45, complete genome	0.00010474739590433393
6	Soil Virome - Agricultural	249	GCF_002618865.1	Coliphage NC35, complete genome	0.0007776329330951503
6	Soil Virome - Agricultural	248	GCF_002618885.1	Coliphage ID21, complete genome	0.00014105714177864908
6	Soil Virome - Agricultural	257	GCF_002618905.1	Coliphage NC28, complete genome	3.191871197925477e-05
6	Soil Virome - Agricultural	253	GCF_002618925.1	Coliphage NC29, complete genome	0.0003362846158133943
6	Soil Virome - Agricultural	259	GCF_002618945.1	Coliphage ID32, complete genome	0.0001678146933004195
6	Soil Virome - Agricultural	244	GCF_002618965.1	Coliphage ID62, complete genome	0.009257764131962682
6	Soil Virome - Agricultural	191	GCF_002619325.1	Staphylococcus phage St 134, complete genome	0.0013647227682000674
6	Soil Virome - Agricultural	263	GCF_002621025.1	Thermus phage phiOH3 genomic DNA, complete genome	0.00040644219823633134
6	Soil Virome - Agricultural	110	GCF_002621465.1	Streptococcus phage P4761, complete genome	1.934567808141488e-05
6	Soil Virome - Agricultural	210	GCF_002621505.1	Streptococcus phage P5651, complete genome	7.37143819874258e-05
6	Soil Virome - Agricultural	101	GCF_002621645.1	Streptococcus phage P7154, complete genome	3.255026261110178e-05
6	Soil Virome - Agricultural	148	GCF_002621885.1	Streptococcus phage P7953, complete genome	0.003670730939617198
6	Soil Virome - Agricultural	187	GCF_002621905.1	Streptococcus phage P7954, complete genome	0.008645601703585014
6	Soil Virome - Agricultural	46	GCF_002624465.1	Escherichia coli O157 typing phage 1, complete genome	0.003546272593530208
6	Soil Virome - Agricultural	122	GCF_002624525.1	Xanthomonas phage f20-Xaj, complete genome	0.0019150325698268726
6	Soil Virome - Agricultural	30	GCF_002624545.1	Xanthomonas phage f30-Xaj, complete genome	0.002323987750836642
6	Soil Virome - Agricultural	196	GCF_002627145.1	Acinetobacter phage vB_ApiP_P1, complete genome	0.0004050663990037686
6	Soil Virome - Agricultural	163	GCF_002627445.1	Streptomyces phage NootNoot, complete genome	0.0012076155318750323
6	Soil Virome - Agricultural	115	GCF_002627465.1	Streptomyces phage Paradiddles, complete genome	0.0011890761747099094
6	Soil Virome - Agricultural	135	GCF_002629005.1	Shigella phage Sf23, complete genome	0.00010157940698640124
6	Soil Virome - Agricultural	175	GCF_002743715.1	Pseudomonas phage YS35, complete genome	0.001940136058370623
6	Soil Virome - Agricultural	194	GCF_002745435.1	Enterobacteria phage T3, complete genome	0.0002302995468323822
6	Soil Virome - Agricultural	147	GCF_002755055.1	Bacillus phage Nf, complete genome	0.00013619846466865902
6	Soil Virome - Agricultural	26	GCF_002756135.1	Listeria phage LMTA-34, complete genome	0.006942021313875084
6	Soil Virome - Agricultural	218	GCF_002756175.1	Listeria phage LMTA-94, complete genome	0.012339913093872211
6	Soil Virome - Agricultural	127	GCF_002829325.1	Salmonella phage STML-13-1, partial genome	8.982324625362232e-05
6	Soil Virome - Agricultural	48	GCF_002922435.1	Pseudomonas phage Pf1 ERZ-2017, complete genome	5.18444288266337e-05
6	Soil Virome - Agricultural	229	GCF_002955985.1	Pseudomonas phage vB_PaeM_E215, complete genome	0.001785075198878794
6	Soil Virome - Agricultural	78	GCF_002957175.1	Pseudomonas phage tabernarius, complete genome	0.0016871857649885275
6	Soil Virome - Agricultural	214	GCF_002957255.1	Escherichia phage EG1, complete genome	3.384786760062088e-05
6	Soil Virome - Agricultural	91	GCF_002957275.1	Klebsiella phage Sugarland, complete genome	0.0002180716201549994
6	Soil Virome - Agricultural	6	GCF_002958375.1	Citrobacter phage vB_CroP_CrRp3, complete genome	0.00013204216756572377
6	Soil Virome - Agricultural	156	GCF_002958905.1	Lactobacillus phage Semele, complete genome	2.3068193269124453e-05
6	Soil Virome - Agricultural	100	GCF_002988115.1	Pseudomonas phage vB_PaeS_PAO1_Ab19, complete genome	0.011384131715635884
6	Soil Virome - Agricultural	219	GCF_003029625.1	Pseudomonas phage PPSC2, complete genome	0.000243983637942829
6	Soil Virome - Agricultural	73	GCF_003093975.1	Pseudomonas phage Nerthus, complete genome	0.00036653615594408104
6	Soil Virome - Agricultural	197	GCF_003093995.1	Pseudomonas phage Achelous, complete genome	3.90753740560254e-05
6	Soil Virome - Agricultural	138	GCF_003094155.1	Enterobacteria phage vB_EcoM_IME339, complete genome	0.00019139389740353634
6	Soil Virome - Agricultural	239	GCF_003094195.1	Enterobacteria phage vB_EcoM_IME341, complete genome	0.0005018274328926003
6	Soil Virome - Agricultural	169	GCF_003094415.1	Escherichia phage PP01 DNA, complete sequence	0.010982533093722092
6	Soil Virome - Agricultural	207	GCF_003143275.1	Aeromonas phage 50AhydR13PP, complete genome	0.0013901032789138024
6	Soil Virome - Agricultural	223	GCF_003147245.1	Escherichia phage slur03, complete genome	0.0016097835806208516
6	Soil Virome - Agricultural	215	GCF_003177215.1	Escherichia phage vB_EcoM_NBG2, complete genome	0.0002580587815121348
6	Soil Virome - Agricultural	92	GCF_003181195.1	Pectobacterium phage vB_PatP_CB5, complete genome	0.00015028320949839988
6	Soil Virome - Agricultural	234	GCF_003203715.1	Klebsiella phage SH-Kp 152234, complete genome	0.00022820070555373674
6	Soil Virome - Agricultural	44	GCF_003307555.1	Escherichia phage phi G17, complete genome	3.225546553112089e-05
6	Soil Virome - Agricultural	159	GCF_003308215.1	Microbacterium phage Quhwah, complete genome	0.00027912555934621097
6	Soil Virome - Agricultural	155	GCF_003308735.1	Ruegeria phage vB_RpoP-V13, complete genome	2.4107229127745634e-05
6	Soil Virome - Agricultural	284	GCF_003314915.1	Lactococcus phage 50504, complete genome	0.001799411550945288
6	Soil Virome - Agricultural	181	GCF_003328825.1	Bacillus phage SIOphi, partial genome	0.01118122710915994
6	Soil Virome - Agricultural	38	GCF_003341335.1	Microbacterium phage Quaker, complete genome	0.00023040138476019875
6	Soil Virome - Agricultural	14	GCF_003342035.1	Salmonella phage S116, complete genome	0.006732293405349139
6	Soil Virome - Agricultural	40	GCF_003342135.1	Salmonella phage S126, complete genome	1.6750668778834867e-05
6	Soil Virome - Agricultural	145	GCF_003365115.1	Gordonia phage Rofo, complete genome	0.00017457983333283504
6	Soil Virome - Agricultural	8	GCF_003366535.1	Mycobacterium phage Bromden, complete genome	0.0005134186312647658
6	Soil Virome - Agricultural	56	GCF_003441355.1	Vibrio phage vB_VpaP_KF1, complete genome	0.001291215199669935
6	Soil Virome - Agricultural	158	GCF_003442195.1	Gordonia phage Ali17, complete genome	0.011798197879510343
6	Soil Virome - Agricultural	150	GCF_003443175.1	Klebsiella phage TAH8, complete genome	0.0010343634429217051
6	Soil Virome - Agricultural	89	GCF_003443195.1	Klebsiella phage NJS2, complete genome	0.013102790402529199
6	Soil Virome - Agricultural	35	GCF_003443415.1	Salmonella virus VSe103, complete genome	6.902821680513747e-05
6	Soil Virome - Agricultural	112	GCF_003575925.1	Salmonella phage SenALZ1, complete genome	9.388854709343237e-05
6	Soil Virome - Agricultural	47	GCF_003597575.1	Vibrio phage 1.202.O._10N.222.45.E8, partial genome	0.0015911731259482128
6	Soil Virome - Agricultural	167	GCF_003605995.1	Enterobacteria phage Aplg8, complete genome	0.0011044890683542976
6	Soil Virome - Agricultural	220	GCF_003613315.1	Escherichia phage vB_vPM_PD112, complete genome	0.0019178410422962101
6	Soil Virome - Agricultural	208	GCF_003613335.1	Escherichia phage FEC19, complete genome	8.538630633162135e-05
6	Soil Virome - Agricultural	141	GCF_003613715.1	Bacillus phage Ray17, complete genome	0.007090799401901057
6	Soil Virome - Agricultural	185	GCF_003715125.1	Uncultured Caudovirales phage clone 2F_1, complete genome	0.002625760208851789
6	Soil Virome - Agricultural	96	GCF_003722835.1	Gordonia phage Fosterous, complete genome	0.010409290351026071
6	Soil Virome - Agricultural	83	GCF_003723395.1	Corynebacterium phage Kimchi1738, complete genome	0.002288335420642325
6	Soil Virome - Agricultural	283	GCF_003848205.1	Alces alces faeces associated microvirus MP18 4940, complete genome	0.001327068179534331
6	Soil Virome - Agricultural	88	GCF_003865895.1	Streptococcus phage CHPC572, complete genome	0.00023520656409606027
6	Soil Virome - Agricultural	51	GCF_003865975.1	Streptococcus phage CHPC869, complete genome	7.20170258049545e-05
6	Soil Virome - Agricultural	116	GCF_003866115.1	Streptococcus phage CHPC927, complete genome	0.0023695632751362964
6	Soil Virome - Agricultural	113	GCF_003866515.1	Streptococcus phage CHPC1067, complete genome	0.00018233047537132506
6	Soil Virome - Agricultural	77	GCF_003866695.1	Streptococcus phage CHPC1247, complete genome	0.0019360650104039492
6	Soil Virome - Agricultural	209	GCF_003866895.1	Streptococcus phage CHPC1109, complete genome	0.0001665557903213294
6	Soil Virome - Agricultural	72	GCF_003925105.1	Streptococcus phage SW4, complete genome	1.0457751741208453e-05
6	Soil Virome - Agricultural	143	GCF_003925145.1	Streptococcus phage SW8, complete genome	0.00011882481146785584
6	Soil Virome - Agricultural	149	GCF_003925765.1	Streptococcus phage SW24, complete genome	0.00021773838043147293
6	Soil Virome - Agricultural	9	GCF_003958765.1	Escherichia phage 503458, complete genome	8.844110799471567e-06
6	Soil Virome - Agricultural	153	GCF_003958785.1	Klebsiella phage KN1-1 DNA, complete genome	0.001047506996117075
6	Soil Virome - Agricultural	41	GCF_003958845.1	Escherichia phage 500465-1, complete genome	0.012656262739327052
6	Soil Virome - Agricultural	74	GCF_004015365.1	Streptomyces phage Gilson, complete genome	0.07023145975759491
6	Soil Virome - Agricultural	179	GCF_004146445.1	Pseudomonas phage PaGz-1, complete genome	3.0432861999792684e-05
6	Soil Virome - Agricultural	60	GCF_004146685.1	Salmonella phage 1-23, complete genome	6.448546329878159e-05
6	Soil Virome - Agricultural	166	GCF_004147145.1	Enterococcus phage vB_EfaP_Zip, complete genome	0.00016794771803004408
6	Soil Virome - Agricultural	184	GCF_004149165.1	Streptomyces phage Vash, complete genome	0.0022314623583757406
6	Soil Virome - Agricultural	133	GCF_004322875.1	Klebsiella phage GH-K3, complete genome	0.0008773576303753793
6	Soil Virome - Agricultural	228	GCF_004338415.1	Halobacterium phage ChaoS9, complete genome	0.001422259794228785
6	Soil Virome - Agricultural	233	GCF_004519775.1	Klebsiella phage ST512-KPC3phi13.2, complete genome	1.54607214582356e-05
6	Soil Virome - Agricultural	67	GCF_004520615.1	Streptomyces phage EGole, complete genome	0.000187736717510299
6	Soil Virome - Agricultural	173	GCF_004521275.1	Escherichia phage vB_EcoM_Goslar, complete genome	0.00015234589954735657
6	Soil Virome - Agricultural	62	GCF_004799885.1	Klebsiella phage Pharr, complete genome	0.002729232325491755
6	Soil Virome - Agricultural	152	GCF_004800835.1	Enterococcus phage vB_EfaP_Ef7.4, complete genome	0.0012382548019016677
6	Soil Virome - Agricultural	240	GCF_005566335.1	Escherichia phage EcNP1, complete genome	0.011446215342901625
6	Soil Virome - Agricultural	192	GCF_005566775.1	Vibrio phage Achelous, complete genome	0.00011447547294674346
6	Soil Virome - Agricultural	34	GCF_006384735.1	Serratia phage Moabite, complete genome	0.0012756453272758726
6	Soil Virome - Agricultural	37	GCF_006863975.1	Aeromonas phage LAh10, complete genome	0.0017154313409622581
6	Soil Virome - Agricultural	61	GCF_006869785.1	Acinetobacter phage AM101, complete genome	0.00209326808532005
6	Soil Virome - Agricultural	120	GCF_006964385.1	Achromobacter phage vB_AxyP_19-32_Axy10, complete genome	0.0019183191659626487
6	Soil Virome - Agricultural	23	GCF_006965105.1	Gordonia phage Bakery, complete genome	0.005108547724307699
6	Soil Virome - Agricultural	176	GCF_007051205.1	Aeromonas phage D6, complete genome	0.0006006285105851871
6	Soil Virome - Agricultural	52	GCF_007310915.1	Gordonia phage RogerDodger, complete genome	0.0017763943475091657
6	Soil Virome - Agricultural	7	GCF_007647105.1	Bacillus phage vB_BmeM-Goe8, complete genome	0.00011510073668504152
6	Soil Virome - Agricultural	237	GCF_008221585.1	Bacillus phage vB_BspS_SplendidRed, complete genome	0.00010069628509349486
6	Soil Virome - Agricultural	125	GCF_008222545.1	Salmonella phage SS5, complete genome	0.00012843014139316024
6	Soil Virome - Agricultural	71	GCF_008375435.2	Pseudomonas phage Zuri, complete genome	0.0003759921883906452
6	Soil Virome - Agricultural	53	GCF_008801235.1	Clostridium phage CPD2, complete genome	6.566932808744205e-05
6	Soil Virome - Agricultural	281	GCF_008939465.1	Arthrobacter phage TripleJ, complete genome	0.00016612616055482652
6	Soil Virome - Agricultural	274	GCF_008939645.1	Mycobacterium phage Anthony, complete genome	0.041462525628715566
6	Soil Virome - Agricultural	19	GCF_008951945.1	Proteus phage Myduc, complete genome	0.0005465082704407871
6	Soil Virome - Agricultural	211	GCF_009189125.1	Gordonia phage Fireball, complete genome	9.617100693799805e-05
6	Soil Virome - Agricultural	64	GCF_009296085.1	Escherichia phage VEc33, complete genome	0.00022503541865933724
